Action,FileName,Role,State,Posture,Weather,TimeOfDay,TimeRemaining,RoundDuration,Capacity,Military,HRA,Scientist,Medic,GameNumber,RoundNumber,GameInstanceID,StartTimestamp,OperatorName,PlayerName
squish,data/data/test_images/zombie/do_z_0073_d_s_cropped.png,doctor,zombie,standing,sunny,day,11,81,4,440,540,740,340,3,2,826fe26e-5966-4f7e-b052-3e06702fd9e7,2025-07-28 14:04:37.122,Ayaan,Subject 100
squish,data/data/test_images/zombie/z_0140_d_s_cropped.png,default,zombie,standing,sunny,day,9,81,4,480,500,720,340,3,2,826fe26e-5966-4f7e-b052-3e06702fd9e7,2025-07-28 14:04:37.122,Ayaan,Subject 100
skip,data/data/test_images/corpse/p_c_0078_d_cropped.png,police,corpse,injured,sunny,day,6,81,4,520,460,700,340,3,2,826fe26e-5966-4f7e-b052-3e06702fd9e7,2025-07-28 14:04:37.122,Ayaan,Subject 100
skip,data/data/test_images/corpse/p_c_0137_n_r_cropped.png,police,corpse,injured,rain,night,4,81,4,500,460,700,340,3,2,826fe26e-5966-4f7e-b052-3e06702fd9e7,2025-07-28 14:04:37.122,Ayaan,Subject 100
skip,data/data/test_images/healthy/g_0066_d_s_cropped.png,elderly,healthy,standing,sunny,day,0,81,4,480,460,700,340,3,2,826fe26e-5966-4f7e-b052-3e06702fd9e7,2025-07-28 14:04:37.122,Ayaan,Subject 100
save,data/data/test_images/healthy/do_0063_d_s_cropped.png,doctor,healthy,standing,sunny,day,114,120,0,500,500,500,500,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/p_z_0191_n_r_s_cropped.png,police,zombie,standing,rain,night,109,120,1,540,540,500,540,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/g_z_0152_d_s_cropped.png,elderly,zombie,standing,sunny,day,104,120,1,580,500,480,540,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/h_0007_d_s_cropped.png,default,healthy,standing,sunny,day,100,120,1,620,460,460,540,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/do_z_0018_d_s_cropped.png,doctor,zombie,standing,sunny,day,96,120,2,580,500,540,500,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/g_0167_n_r_i_cropped.png,elderly,injured,injured,rain,night,91,120,3,540,540,620,460,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/do_0079_d_i_cropped.png,doctor,injured,injured,sunny,day,87,120,4,440,580,620,520,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/h_0054_n_r_s_cropped.png,default,healthy,standing,rain,night,80,120,5,420,620,620,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/p_0068_n_r_i_cropped.png,police,injured,injured,rain,night,75,120,6,380,660,700,560,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/c_0064_n_r_cropped.png,default,corpse,injured,rain,night,71,120,7,400,680,700,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/z_0053_d_s_cropped.png,default,zombie,standing,sunny,day,68,120,7,400,660,700,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/p_0150_d_i_cropped.png,police,injured,injured,sunny,day,64,120,7,440,620,680,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0117_d_s_cropped.png,police,healthy,standing,sunny,day,61,120,8,460,640,680,640,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/p_z_0198_d_s_cropped.png,police,zombie,standing,sunny,day,57,120,9,540,660,680,640,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/g_0167_n_r_s_cropped.png,elderly,healthy,standing,rain,night,53,120,10,500,700,760,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/p_0101_n_r_i_cropped.png,police,injured,injured,rain,night,50,120,11,460,740,760,620,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
scram,data/data/test_images/healthy/m_0022_d_s_cropped.png,business,healthy,standing,sunny,day,47,120,12,480,760,760,660,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/p_c_0048_n_r_cropped.png,police,corpse,injured,rain,night,41,120,0,480,760,760,660,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/p_z_0071_n_r_s_cropped.png,police,zombie,standing,rain,night,38,120,1,480,760,760,640,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/h_0065_n_r_s_cropped.png,default,healthy,standing,rain,night,34,120,1,520,720,740,640,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/m_c_0163_d_cropped.png,business,corpse,injured,sunny,day,30,120,2,480,760,820,600,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/m_z_0105_d_s_cropped.png,business,zombie,standing,sunny,day,26,120,3,480,760,820,580,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/m_c_0158_n_r_cropped.png,business,corpse,injured,rain,night,23,120,3,520,720,800,580,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0109_d_i_cropped.png,default,injured,injured,sunny,day,21,120,4,520,720,800,560,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/healthy/h_0184_d_s_cropped.png,default,healthy,standing,sunny,day,15,120,5,480,760,880,520,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/injured/g_0008_d_i_cropped.png,elderly,injured,injured,sunny,day,12,120,5,460,760,880,520,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0068_n_r_i_cropped.png,default,injured,injured,rain,night,8,120,5,460,760,880,460,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/do_0171_d_s_cropped.png,doctor,healthy,standing,sunny,day,4,120,6,420,800,960,420,1,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/g_z_0028_d_s_cropped.png,elderly,zombie,standing,sunny,day,32,38,0,460,840,960,460,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/g_z_0149_d_s_cropped.png,elderly,zombie,standing,sunny,day,27,38,1,420,880,1000,420,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/do_0042_n_r_s_cropped.png,doctor,healthy,standing,rain,night,23,38,1,460,840,980,420,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/m_0149_n_r_s_cropped.png,business,healthy,standing,rain,night,18,38,2,500,880,980,460,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/g_z_0045_d_s_cropped.png,elderly,zombie,standing,sunny,day,9,38,3,540,920,1000,460,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/do_c_0098_n_r_cropped.png,doctor,corpse,injured,rain,night,0,38,4,500,960,1000,420,1,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/do_c_0054_d_cropped.png,doctor,corpse,injured,sunny,day,33,37,0,500,940,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/m_c_0166_n_r_cropped.png,business,corpse,injured,rain,night,28,37,0,480,940,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/c_0001_d_cropped.png,default,corpse,injured,sunny,day,24,37,0,460,940,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/p_c_0012_n_r_cropped.png,police,corpse,injured,rain,night,19,37,0,440,940,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/g_0052_n_r_s_cropped.png,elderly,healthy,standing,rain,night,15,37,1,440,940,1000,400,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/c_0003_d_cropped.png,default,corpse,injured,sunny,day,10,37,2,400,980,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/p_c_0007_d_cropped.png,police,corpse,injured,sunny,day,6,37,2,380,980,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/p_c_0060_n_r_cropped.png,police,corpse,injured,rain,night,2,37,2,380,960,1000,420,1,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/h_0189_n_r_s_cropped.png,default,healthy,standing,rain,night,47,51,0,500,500,500,500,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/do_0020_d_i_cropped.png,doctor,injured,injured,sunny,day,43,51,1,460,540,580,460,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/g_c_0009_n_r_cropped.png,elderly,corpse,injured,rain,night,39,51,2,440,580,580,540,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0156_d_s_cropped.png,police,healthy,standing,sunny,day,35,51,3,440,580,580,520,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/m_0090_n_r_i_cropped.png,business,injured,injured,rain,night,30,51,4,520,600,580,520,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/do_0132_n_r_i_cropped.png,doctor,injured,injured,rain,night,26,51,5,500,640,600,560,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0122_n_r_s_cropped.png,police,healthy,standing,rain,night,23,51,6,480,680,600,640,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/injured/m_0014_d_i_cropped.png,business,injured,injured,sunny,day,18,51,7,560,700,600,640,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/do_0003_d_i_cropped.png,doctor,injured,injured,sunny,day,14,51,7,560,700,600,600,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0063_d_i_cropped.png,default,injured,injured,sunny,day,10,51,8,540,740,600,680,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0188_n_r_s_cropped.png,police,healthy,standing,rain,night,7,51,9,500,780,680,640,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/m_0079_n_r_i_cropped.png,business,injured,injured,rain,night,3,51,10,580,800,680,640,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0085_n_r_i_cropped.png,default,injured,injured,rain,night,0,51,11,560,840,700,680,2,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/m_c_0056_d_cropped.png,business,corpse,injured,sunny,day,66,71,0,500,500,500,500,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/injured/m_0175_d_i_cropped.png,business,injured,injured,sunny,day,61,71,0,500,480,500,500,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/c_0054_n_r_cropped.png,default,corpse,injured,rain,night,56,71,0,500,460,560,460,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/m_z_0176_d_s_cropped.png,business,zombie,standing,sunny,day,52,71,1,500,460,560,440,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/g_0015_n_r_i_cropped.png,elderly,injured,injured,rain,night,47,71,2,460,500,640,400,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/do_z_0113_d_s_cropped.png,doctor,zombie,standing,sunny,day,43,71,3,360,540,640,460,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/z_0029_d_s_cropped.png,default,zombie,standing,sunny,day,39,71,4,320,580,720,420,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/g_0197_n_r_i_cropped.png,elderly,injured,injured,rain,night,34,71,4,360,540,700,420,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0160_n_r_s_cropped.png,police,healthy,standing,rain,night,31,71,5,260,580,700,480,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/g_z_0096_n_r_s_cropped.png,elderly,zombie,standing,rain,night,27,71,6,340,600,700,480,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/p_c_0086_d_cropped.png,police,corpse,injured,sunny,day,22,71,7,300,640,780,440,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0090_n_r_i_cropped.png,default,injured,injured,rain,night,18,71,7,300,620,780,440,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/g_0141_d_s_cropped.png,elderly,healthy,standing,sunny,day,15,71,8,260,660,860,400,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/p_0049_n_r_i_cropped.png,police,injured,injured,rain,night,11,71,9,220,700,860,420,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/do_z_0061_d_s_cropped.png,doctor,zombie,standing,sunny,day,7,71,10,240,720,860,460,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/injured/h_0149_d_i_cropped.png,default,injured,injured,sunny,day,3,71,11,200,760,940,420,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/zombie/p_z_0012_d_s_cropped.png,police,zombie,standing,sunny,day,0,71,11,240,720,920,420,3,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/corpse/g_c_0121_d_cropped.png,elderly,corpse,injured,sunny,day,48,52,0,200,760,1000,380,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/injured/m_0099_n_r_i_cropped.png,business,injured,injured,rain,night,42,52,1,200,760,1000,360,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/m_0147_d_i_cropped.png,business,injured,injured,sunny,day,37,52,1,200,760,1000,320,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/do_0094_n_r_s_cropped.png,doctor,healthy,standing,rain,night,34,52,2,180,800,1000,360,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/zombie/m_z_0119_d_s_cropped.png,business,zombie,standing,sunny,day,30,52,3,220,840,1000,400,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/do_c_0122_d_cropped.png,doctor,corpse,injured,sunny,day,26,52,3,200,840,1000,400,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/c_0183_d_cropped.png,default,corpse,injured,sunny,day,23,52,3,180,840,1000,400,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/g_0028_d_i_cropped.png,elderly,injured,injured,sunny,day,19,52,3,160,840,1000,400,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/p_z_0178_n_r_s_cropped.png,police,zombie,standing,rain,night,15,52,4,60,880,1000,460,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/do_c_0159_d_cropped.png,doctor,corpse,injured,sunny,day,11,52,4,100,840,980,460,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/h_0155_d_s_cropped.png,default,healthy,standing,sunny,day,7,52,4,100,820,980,460,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/injured/m_0162_d_i_cropped.png,business,injured,injured,sunny,day,1,52,5,60,860,1000,420,3,2,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0048_n_r_s_cropped.png,police,healthy,standing,rain,night,69,73,0,60,860,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/do_c_0140_n_r_cropped.png,doctor,corpse,injured,rain,night,64,73,1,140,880,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0154_n_r_i_cropped.png,default,injured,injured,rain,night,59,73,1,120,880,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/p_0134_n_r_i_cropped.png,police,injured,injured,rain,night,55,73,2,80,920,1000,340,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/do_c_0108_d_cropped.png,doctor,corpse,injured,sunny,day,51,73,3,100,940,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/do_c_0169_d_cropped.png,doctor,corpse,injured,sunny,day,47,73,3,100,920,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/corpse/p_c_0042_d_cropped.png,police,corpse,injured,sunny,day,43,73,3,100,900,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/g_0087_n_r_i_cropped.png,elderly,injured,injured,rain,night,39,73,3,100,880,1000,380,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/p_0199_d_s_cropped.png,police,healthy,standing,sunny,day,35,73,4,0,920,1000,440,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/injured/do_0179_d_i_cropped.png,doctor,injured,injured,sunny,day,30,73,5,80,940,1000,440,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/healthy/do_0187_n_r_s_cropped.png,doctor,healthy,standing,rain,night,25,73,5,80,940,1000,400,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/m_0148_d_i_cropped.png,business,injured,injured,sunny,day,21,73,6,120,980,1000,440,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/p_z_0111_d_s_cropped.png,police,zombie,standing,sunny,day,15,73,7,100,1000,1000,480,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
skip,data/data/test_images/corpse/m_c_0120_n_r_cropped.png,business,corpse,injured,rain,night,9,73,7,140,960,980,480,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
squish,data/data/test_images/zombie/z_0060_n_r_s_cropped.png,default,zombie,standing,rain,night,4,73,7,120,960,980,480,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
scram,data/data/test_images/injured/p_0015_d_i_cropped.png,police,injured,injured,sunny,day,0,73,7,160,920,960,480,3,3,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
save,data/data/test_images/injured/h_0111_d_i_cropped.png,default,injured,injured,sunny,day,68,72,0,500,500,500,500,4,1,2a8909bc-6326-4477-92dc-363364ca910d,2025-07-28 14:41:41.382,Ayaan,Subject 101
